Conventions,G,BADC-CSV,1
2009-04-28 08:00:00,03772,WMO,SYNOP,1,708,1011,4,7,330,3,20,NA,NA,8,NA,NA,NA,NA,3,200,1000.7,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.2,4.2,100,997.7,1000,NA,NA,8,NA,0,NA,6,6,6,NA,NA,1,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 07:54:00,118,NA,NA
2009-04-28 09:00:00,03772,WMO,SYNOP,1,708,1011,4,7,320,3,10,NA,NA,8,NA,NA,NA,NA,5,600,1001,8,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,5.9,5.9,100,997.9,1001,NA,NA,8,NA,0,NA,6,6,6,NA,NA,1,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 08:56:00,56,NA,NA
2009-04-28 10:00:00,03772,WMO,SYNOP,1,708,1011,4,5,260,3,NA,NA,NA,2,NA,NA,NA,NA,10,1200,1001.1,2,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,6.8,8.1,84,998,1001,NA,NA,8,NA,0.7,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 09:53:00,908,NA,NA
2009-04-28 11:00:00,03772,WMO,SYNOP,1,708,1011,4,5,20,3,NA,NA,NA,6,NA,NA,NA,NA,250,2300,1001,6,NA,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,5.3,8.3,69.1,998,1001,NA,NA,8,NA,0.9,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 10:54:00,847,NA,NA
2009-04-28 12:00:00,03772,WMO,SYNOP,1,708,1011,4,5,350,3,NA,NA,NA,5,NA,NA,NA,NA,100,3000,1001,4,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,2.8,7.4,57.5,998,1001,NA,NA,8,NA,0.3,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 11:54:00,787,NA,NA
2009-04-28 13:00:00,03772,WMO,SYNOP,1,708,1011,4,5,60,3,NA,NA,NA,5,NA,NA,NA,NA,150,2900,1001.2,5,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,1.6,7.7,47.7,998.2,1001,NA,NA,8,NA,0.4,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 12:53:00,728,NA,NA
2009-04-28 14:00:00,03772,WMO,SYNOP,1,708,1011,4,7,110,4,23,NA,NA,8,NA,NA,NA,NA,150,2700,1001.4,8,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,2.5,7.8,52.4,998.4,1001,NA,NA,8,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 13:53:00,668,NA,NA
2009-04-28 15:00:00,03772,WMO,SYNOP,1,708,1011,4,7,130,9,81,NA,NA,7,NA,NA,NA,NA,100,1900,1001.9,7,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,5.4,7.9,71.9,998.9,1002,NA,NA,8,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 14:54:00,607,NA,NA
2009-04-28 16:00:00,03772,WMO,SYNOP,1,708,1011,4,7,40,3,61,NA,NA,8,NA,NA,NA,NA,100,3000,1002.1,1,NA,99,6,NA,123,5,NA,150,NA,NA,NA,NA,11,4,7.9,62.3,999.1,1002,NA,NA,8,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,6,NA,6,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 15:54:00,547,NA,NA
2009-04-28 17:00:00,03772,WMO,SYNOP,1,708,1011,4,7,80,5,23,NA,NA,7,NA,NA,NA,NA,150,2900,1002.2,7,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,3.9,8.3,58.8,999.2,1002,NA,NA,8,NA,0.3,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 16:53:00,488,NA,NA
2009-04-28 18:00:00,03772,WMO,SYNOP,1,708,1011,4,5,110,5,NA,NA,NA,6,NA,NA,NA,NA,150,3500,1002.2,6,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,4.5,8.3,62.8,999.2,1002,NA,NA,8,NA,0.5,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 17:53:00,428,NA,NA
2009-04-28 19:00:00,03772,WMO,SYNOP,1,708,1011,4,5,90,4,NA,NA,NA,3,NA,NA,NA,NA,200,3000,1002.7,3,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,4.1,6.9,70.8,999.7,1002,NA,NA,8,NA,0.2,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 18:54:00,367,NA,NA
2009-04-28 20:00:00,03772,WMO,SYNOP,1,708,1011,4,5,180,4,NA,NA,NA,0,NA,NA,NA,NA,250,2900,1003.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3.9,6.8,70.7,1000.4,1003,NA,NA,2,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 19:53:00,308,NA,NA
2009-04-28 21:00:00,03772,WMO,SYNOP,1,708,1011,4,5,290,4,NA,NA,NA,0,NA,NA,NA,NA,250,2700,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,4.6,7.3,71.3,1001,1004,NA,NA,2,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 20:55:00,246,NA,NA
2009-04-28 22:00:00,03772,WMO,SYNOP,1,708,1011,4,5,270,3,NA,NA,NA,0,NA,NA,NA,NA,250,2600,1004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,4.1,6.2,76.2,1001.5,1004,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 21:53:00,188,NA,NA
2009-04-28 23:00:00,03772,WMO,SYNOP,1,708,1011,4,5,0,0,NA,NA,NA,0,NA,NA,NA,NA,250,2200,1004.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,4.5,5.8,85.2,1001.9,1005,NA,NA,2,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 22:54:00,127,NA,NA
2009-04-29 00:00:00,03772,WMO,SYNOP,1,708,1011,4,5,130,3,NA,NA,NA,1,NA,NA,NA,NA,100,2000,1004.9,1,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,4.3,5.2,90.8,1001.9,1005,NA,NA,8,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-28 23:53:00,601,NA,NA
2009-04-29 01:00:00,03772,WMO,SYNOP,1,708,1011,4,5,290,2,NA,NA,NA,0,NA,NA,NA,NA,250,1700,1004.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,4.9,5.3,95.3,1001.8,1005,NA,NA,2,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 00:54:00,540,NA,NA
2009-04-29 02:00:00,03772,WMO,SYNOP,1,708,1011,4,5,360,1,NA,NA,NA,0,NA,NA,NA,NA,250,1500,1005.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.1,4.6,95.2,1002.2,1005,NA,NA,2,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 01:54:00,480,NA,NA
2009-04-29 03:00:00,03772,WMO,SYNOP,1,708,1011,4,5,110,2,NA,NA,NA,0,NA,NA,NA,NA,250,1300,1005.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,3.7,4,96.6,1002.7,1006,NA,NA,2,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 02:54:00,420,NA,NA
2009-04-29 04:00:00,03772,WMO,SYNOP,1,708,1011,4,7,0,0,10,NA,NA,0,NA,NA,NA,NA,250,700,1006.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3.7,3.9,96.7,1003.5,1006,NA,NA,8,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 03:54:00,360,NA,NA
2009-04-29 05:00:00,03772,WMO,SYNOP,1,708,1011,4,7,360,1,10,NA,NA,3,NA,NA,NA,NA,250,1000,1006.9,3,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3.7,3.9,96.7,1003.8,1007,NA,NA,8,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 04:54:00,300,NA,NA
2009-04-29 06:00:00,03772,WMO,SYNOP,1,708,1011,4,5,340,2,NA,NA,NA,0,NA,NA,NA,NA,250,1300,1007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,4,4.5,95.2,1004.4,1007,NA,NA,8,NA,0.5,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 05:54:00,240,NA,NA
2009-04-29 07:00:00,03772,WMO,SYNOP,1,708,1011,4,5,80,2,NA,NA,NA,0,NA,NA,NA,NA,250,1100,1007.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.7,7,85.8,1004.8,1008,NA,NA,8,NA,1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 06:54:00,180,NA,NA
2009-04-29 08:00:00,03772,WMO,SYNOP,1,708,1011,4,5,100,2,NA,NA,NA,0,NA,NA,NA,NA,250,1100,1008.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,5.7,8,75.4,1005.3,1008,NA,NA,2,NA,1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 07:53:00,121,NA,NA
2009-04-29 09:00:00,03772,WMO,SYNOP,1,708,1011,4,5,170,4,NA,NA,NA,0,NA,NA,NA,NA,250,1900,1008.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,5.9,9.1,66.7,1005.8,1009,NA,NA,8,NA,1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 08:55:00,59,NA,NA
2009-04-29 10:00:00,03772,WMO,SYNOP,1,708,1011,4,5,190,5,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1009.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,6.2,10.1,60.4,1006.2,1009,NA,NA,8,NA,1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 09:53:00,908,NA,NA
2009-04-29 11:00:00,03772,WMO,SYNOP,1,708,1011,4,5,170,4,NA,NA,NA,2,NA,NA,NA,NA,100,3000,1009.3,2,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,5.7,10.2,55.2,1006.3,1009,NA,NA,8,NA,0.9,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 10:54:00,847,NA,NA
2009-04-29 12:00:00,03772,WMO,SYNOP,1,708,1011,4,5,220,9,NA,NA,NA,3,NA,NA,NA,NA,100,3500,1009.6,2,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2,4.5,10.7,45.8,1006.6,1009,NA,NA,8,NA,0.9,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 11:53:00,788,NA,NA
2009-04-29 13:00:00,03772,WMO,SYNOP,1,708,1011,4,5,150,9,NA,NA,NA,4,NA,NA,NA,NA,150,3000,1010,4,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,3.9,10.1,46.2,1007,1010,NA,NA,2,NA,0.9,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 12:54:00,727,NA,NA
2009-04-29 14:00:00,03772,WMO,SYNOP,1,708,1011,4,5,190,9,NA,NA,NA,4,NA,NA,NA,NA,150,2700,1010.3,4,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,4.2,10.7,43.6,1007.4,1010,NA,NA,8,NA,0.6,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 13:53:00,668,NA,NA
2009-04-29 15:00:00,03772,WMO,SYNOP,1,708,1011,4,5,180,10,NA,NA,NA,2,NA,NA,NA,NA,100,3000,1010.5,2,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,4.6,10.9,45.4,1007.5,1010,NA,NA,8,NA,0.9,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 14:53:00,608,NA,NA
2009-04-29 16:00:00,03772,WMO,SYNOP,1,708,1011,4,5,180,9,NA,NA,NA,2,NA,NA,NA,NA,150,3500,1010.6,2,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2,4.4,10.6,44.9,1007.7,1010,NA,NA,2,NA,0.8,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 15:53:00,548,NA,NA
2009-04-29 17:00:00,03772,WMO,SYNOP,1,708,1011,4,5,210,11,NA,NA,NA,6,NA,NA,NA,NA,100,3000,1011,6,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,5.2,10.8,48.9,1008,1011,NA,NA,8,NA,1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 16:54:00,487,NA,NA
2009-04-29 18:00:00,03772,WMO,SYNOP,1,708,1011,4,5,200,11,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1011.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,3.5,9.7,46.3,1008.4,1011,NA,NA,8,NA,1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 17:54:00,427,NA,NA
2009-04-29 19:00:00,03772,WMO,SYNOP,1,708,1011,4,5,180,11,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1011.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,2.7,8.8,47,1008.9,1012,NA,NA,2,NA,0.9,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 18:54:00,367,NA,NA
2009-04-29 20:00:00,03772,WMO,SYNOP,1,708,1011,4,5,180,9,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.6,7.6,49,1009.9,1013,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 19:54:00,307,NA,NA
2009-04-29 21:00:00,03772,WMO,SYNOP,1,708,1011,4,5,170,8,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1013.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,3.1,7.3,59.1,1010.4,1013,NA,NA,2,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 20:56:00,245,NA,NA
2009-04-29 22:00:00,03772,WMO,SYNOP,1,708,1011,4,5,170,7,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1013.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,4.2,6.8,71.7,1010.7,1013,NA,NA,2,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 21:55:00,186,NA,NA
2009-04-29 23:00:00,03772,WMO,SYNOP,1,708,1011,4,5,170,6,NA,NA,NA,0,NA,NA,NA,NA,250,2400,1013.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,5.5,6.9,83.1,1010.7,1014,NA,NA,2,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 22:54:00,127,NA,NA
2009-04-30 00:00:00,03772,WMO,SYNOP,1,708,1011,4,5,140,5,NA,NA,NA,4,NA,NA,NA,NA,100,2000,1013.8,1,NA,144,4,NA,450,NA,NA,NA,NA,NA,NA,NA,7.7,5.7,6.8,87.1,1010.8,1014,NA,NA,8,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-29 23:54:00,602,NA,NA
2009-04-30 01:00:00,03772,WMO,SYNOP,1,708,1011,4,5,170,3,NA,NA,NA,7,NA,NA,NA,NA,100,1800,1013.8,7,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,6.1,7.4,84.8,1010.7,1014,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-30 00:54:00,542,NA,NA
2009-04-30 02:00:00,03772,WMO,SYNOP,1,708,1011,4,5,140,5,NA,NA,NA,8,NA,NA,NA,NA,60,2300,1013.9,2,NA,72,7,NA,144,NA,NA,NA,NA,NA,NA,NA,9.4,6.3,8,81.4,1010.8,1014,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-30 01:54:00,482,NA,NA
2009-04-30 03:00:00,03772,WMO,SYNOP,1,708,1011,4,5,140,5,NA,NA,NA,8,NA,NA,NA,NA,60,2400,1013.9,5,NA,69,7,NA,90,NA,NA,NA,NA,NA,NA,NA,9.8,6.7,8.3,80.3,1010.8,1014,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2009-04-30 02:55:00,421,NA,NA
